X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.050,0.005,0.010,18.772,280870.781,6.218,68.000
0.041,0.001,0.009,20.922,131022.102,0.935,68.000
0.052,0.001,0.021,23.562,31278.445,0.293,68.000
0.051,0.008,0.014,19.168,217892.500,5.938,68.000
0.049,0.004,0.014,17.343,219974.781,5.518,68.000
0.051,0.000,0.012,28.155,-56303.273,1.595,68.000
0.048,0.014,0.010,22.433,219002.625,8.188,68.000
0.051,0.025,0.013,22.971,248496.500,9.458,68.000
0.051,0.003,0.012,19.884,269394.406,6.317,68.000
0.051,0.010,0.013,21.379,222869.844,7.849,68.000
0.045,0.000,0.018,28.381,52172.570,-0.456,68.000
0.045,0.002,0.013,21.465,210406.156,5.185,68.000
0.055,0.001,0.017,23.234,168360.469,2.078,68.000
0.050,0.000,0.019,26.034,190.398,-0.297,68.000
0.044,0.001,0.012,21.106,202077.438,4.103,68.000
0.049,0.000,0.004,21.921,-49958.582,0.741,68.000
0.053,0.001,0.013,25.646,207619.625,3.351,68.000
0.045,0.000,0.005,23.932,54069.102,-0.355,68.000
0.048,0.000,0.008,23.806,-2505.500,-0.271,68.000
0.049,0.001,0.022,22.543,42916.039,-0.021,68.000
0.048,0.001,0.016,22.752,268476.469,4.391,68.000
0.098,0.011,0.012,18.319,210823.312,7.558,68.000
0.051,0.001,0.008,21.867,209319.812,2.702,68.000
0.057,0.001,0.005,23.384,81797.789,3.209,68.000
0.050,0.012,0.010,21.574,280964.188,7.270,68.000
0.052,0.001,0.010,25.924,110520.758,2.474,68.000
0.050,0.024,0.011,20.304,263783.781,5.413,68.000
0.044,0.001,0.011,25.148,74107.523,1.480,68.000
0.045,0.001,0.003,22.743,127130.336,0.406,68.000
0.043,0.001,0.005,22.025,202222.906,1.895,68.000
0.049,0.012,0.013,20.525,237115.406,7.324,68.000
0.053,0.001,0.017,26.643,41503.945,0.487,68.000
0.055,0.001,0.011,24.830,145559.844,1.622,68.000
0.050,0.016,0.012,22.287,220948.188,8.155,68.000
0.045,0.001,0.005,24.882,45343.133,-0.558,68.000
0.051,0.017,0.011,22.757,222395.438,7.181,68.000
0.050,0.002,0.009,20.708,238378.375,3.953,68.000
0.046,0.001,0.002,21.731,140550.281,0.742,68.000
0.045,0.001,0.007,22.406,161215.531,1.484,68.000
0.001,0.013,0.012,21.119,145750.594,8.086,68.000
0.052,0.023,0.012,22.747,236560.500,6.790,68.000
0.052,0.023,0.013,22.177,241970.438,9.260,68.000
0.050,0.002,0.015,20.467,236852.688,4.834,68.000
0.049,0.010,0.013,20.509,235722.719,6.258,68.000
0.051,0.013,0.013,21.230,234251.594,8.933,68.000
0.056,0.000,0.011,24.652,-79390.211,-0.199,68.000
0.049,0.005,0.010,18.863,277161.281,5.957,68.000
0.044,0.000,0.009,22.538,-39568.316,-0.802,68.000
0.056,0.000,0.006,21.241,-23974.992,2.925,68.000
0.002,0.011,0.011,19.193,205189.250,5.676,68.000
0.052,0.014,0.012,21.280,231395.750,8.279,68.000
0.051,0.000,0.018,25.028,2041.883,-0.673,68.000
0.050,0.002,0.013,19.700,234153.125,6.279,68.000
0.049,0.002,0.009,20.158,241723.531,4.347,68.000
0.048,0.007,0.012,20.879,226901.375,7.343,68.000
0.049,0.012,0.013,20.881,234529.438,7.533,68.000
0.051,0.006,0.010,18.018,290801.000,6.540,68.000
0.051,0.017,0.012,22.502,229720.406,7.927,68.000
0.051,0.013,0.014,19.149,237618.406,7.677,68.000
0.049,0.007,0.010,19.027,266036.062,6.300,68.000
0.048,0.012,0.012,21.514,243365.156,7.976,68.000
0.044,0.001,0.005,22.506,184014.438,1.792,68.000
0.049,0.019,0.011,20.668,251563.656,7.449,68.000
0.053,0.001,0.008,24.515,157712.438,1.983,68.000
0.054,0.002,0.014,23.017,233842.500,3.633,68.000
0.049,0.012,0.012,21.419,242672.188,8.309,68.000
0.061,0.001,0.014,17.955,187893.906,1.261,68.000
0.049,0.022,0.011,19.630,277360.406,6.042,68.000
0.051,0.001,0.021,21.419,148629.531,1.899,68.000
0.052,0.001,0.007,25.474,25173.383,0.160,68.000
0.048,0.000,0.002,21.364,-32837.188,0.091,68.000
0.049,0.009,0.011,22.017,243053.219,8.391,68.000
0.052,0.012,0.012,21.187,233856.844,8.743,68.000
0.051,0.003,0.010,18.781,284452.031,6.019,68.000
0.051,0.004,0.012,19.579,255187.156,6.264,68.000
0.048,0.026,0.012,21.736,284044.562,7.256,68.000
0.055,0.001,0.015,24.068,129283.055,1.306,68.000
0.058,0.000,0.009,20.525,23540.844,1.825,68.000
0.050,0.015,0.010,21.183,215933.156,7.914,68.000
0.051,0.009,0.010,19.935,272658.188,7.793,68.000
0.098,0.011,0.011,16.771,220494.438,8.122,68.000
0.048,0.006,0.012,20.852,228329.719,7.233,68.000
0.049,0.009,0.010,20.978,282909.438,7.111,68.000
0.051,0.023,0.012,22.117,250621.812,7.493,68.000
0.049,0.012,0.014,18.979,235222.938,6.757,68.000
0.057,0.001,0.020,20.151,165807.375,1.346,68.000
0.050,0.012,0.012,21.447,242239.906,8.392,68.000
0.059,0.001,0.006,20.885,166392.500,3.666,68.000
0.049,0.005,0.014,17.376,212845.938,5.537,68.000
0.050,0.018,0.014,18.935,276172.062,7.985,68.000
0.048,0.011,0.012,21.514,232882.531,7.413,68.000
0.050,0.011,0.010,21.563,285803.812,7.168,68.000
0.049,0.004,0.013,18.778,219811.688,6.506,68.000
0.001,0.013,0.013,21.094,142351.375,8.311,68.000
0.051,0.009,0.013,20.001,229691.125,7.015,68.000
0.050,0.017,0.011,22.422,217356.969,7.189,68.000
0.047,0.001,0.014,22.068,229170.250,5.457,68.000
0.055,0.001,0.016,22.543,199250.594,2.359,68.000
0.044,0.001,0.018,23.881,122471.664,0.981,68.000
0.051,0.025,0.011,21.502,249415.031,6.292,68.000
0.050,0.023,0.013,21.323,260763.469,8.511,68.000
0.049,0.013,0.013,20.094,245832.469,7.868,68.000
0.052,0.009,0.013,20.607,230153.094,7.963,68.000
0.050,0.015,0.014,19.232,263201.031,7.951,68.000
0.052,0.002,0.013,20.725,256443.438,4.721,68.000
-0.000,0.013,0.011,25.576,-1218.680,13.056,68.000
0.051,0.023,0.014,20.454,267064.625,9.227,68.000
0.051,0.026,0.014,22.774,259920.000,9.490,68.000
0.050,0.006,0.014,18.217,214252.438,6.142,68.000
0.042,0.001,0.005,21.863,205808.156,1.999,68.000
0.050,0.025,0.013,21.542,280092.750,9.010,68.000
0.051,0.009,0.010,20.348,268083.188,7.916,68.000
0.049,0.021,0.010,20.218,273912.250,6.453,68.000
0.048,0.002,0.009,19.464,247000.812,5.256,68.000
0.051,0.018,0.011,22.794,233276.125,6.504,68.000
0.048,0.018,0.012,21.346,236876.250,9.264,68.000
0.042,0.001,0.016,21.152,133137.156,1.431,68.000
0.050,0.012,0.011,21.246,243536.812,8.597,68.000
0.050,0.006,0.011,19.089,273417.375,6.913,68.000
0.048,0.001,0.015,27.591,126507.164,1.921,68.000
0.043,0.001,0.018,21.463,152376.250,1.895,68.000
0.051,0.020,0.013,21.016,234688.156,8.744,68.000
0.051,0.002,0.017,22.072,270861.844,3.977,68.000
0.043,0.001,0.011,25.039,69564.945,1.299,68.000
0.049,0.018,0.012,22.316,227653.344,8.117,68.000
0.054,0.001,0.014,28.079,39700.148,0.380,68.000
0.051,0.009,0.010,20.177,283536.188,7.215,68.000
0.052,0.000,0.004,24.648,-73185.992,-0.014,68.000
0.051,0.001,0.005,23.237,152483.719,2.491,68.000
0.042,0.000,0.006,23.819,37626.336,-0.697,68.000
0.056,0.001,0.003,22.079,100670.258,2.744,68.000
0.052,0.025,0.011,22.321,240967.281,6.544,68.000
0.044,0.001,0.017,22.140,149904.719,1.341,68.000
0.048,0.017,0.011,21.477,225331.281,8.131,68.000
0.052,0.003,0.012,19.003,276444.219,6.238,68.000
0.050,0.009,0.013,20.040,236730.094,7.115,68.000
0.049,0.015,0.010,22.149,208270.750,8.305,68.000
0.049,0.016,0.013,20.907,242950.812,8.901,68.000
0.051,0.009,0.010,20.271,280287.906,7.392,68.000
0.044,0.001,0.004,22.385,170565.500,1.229,68.000
0.048,0.017,0.012,22.446,220267.688,8.348,68.000
0.050,0.025,0.013,21.892,276059.812,8.332,68.000
0.048,0.000,0.015,30.047,88447.945,1.739,68.000
0.049,0.014,0.013,21.311,246125.469,8.614,68.000
0.048,0.027,0.011,20.850,271612.500,6.140,68.000
0.050,0.012,0.011,21.746,242964.906,8.486,68.000
0.049,0.001,0.019,22.607,211550.469,3.223,68.000
0.051,0.009,0.014,19.383,221986.031,6.449,68.000
0.048,0.003,0.011,20.306,248669.938,6.006,68.000
0.049,0.001,0.005,24.588,112070.445,1.398,68.000
0.049,0.023,0.013,20.329,279387.219,9.073,68.000
0.048,0.021,0.014,18.991,277074.094,9.951,68.000
0.041,0.001,0.018,19.582,198145.094,3.700,68.000
0.048,0.005,0.012,20.681,223774.156,6.592,68.000
0.050,0.009,0.010,21.031,268532.156,8.064,68.000
0.050,0.024,0.012,20.738,268973.156,6.272,68.000
0.049,0.001,0.023,20.426,110122.836,1.044,68.000
0.052,0.008,0.013,19.994,242288.969,7.810,68.000
0.049,0.020,0.013,20.154,263215.594,9.294,68.000
0.050,0.006,0.012,20.169,256104.125,7.525,68.000
0.099,0.011,0.011,18.053,185086.281,8.307,68.000
0.049,0.020,0.011,20.558,254776.281,7.817,68.000
0.051,0.005,0.009,18.262,291606.156,5.753,68.000
0.049,0.007,0.012,21.623,236464.000,7.959,68.000
0.046,0.000,0.003,21.909,-60552.410,0.944,68.000
0.052,0.001,0.022,22.258,51807.414,-0.140,68.000
0.056,0.001,0.005,22.120,138026.125,3.393,68.000
0.048,0.019,0.012,21.162,241883.312,9.427,68.000
0.051,0.025,0.013,22.185,261754.438,8.419,68.000
0.050,0.006,0.010,18.865,277552.625,6.744,68.000
0.049,0.019,0.011,21.253,242631.969,7.252,68.000
0.052,0.000,0.011,27.942,45513.227,2.532,68.000
0.044,0.002,0.010,18.510,219564.469,4.889,68.000
0.049,0.006,0.015,18.390,201269.688,5.443,68.000
0.051,0.023,0.013,21.303,248394.344,9.238,68.000
0.053,0.001,0.019,22.854,168049.188,2.099,68.000
0.048,0.006,0.011,20.006,250195.531,6.883,68.000
0.045,0.001,0.009,20.148,201040.188,3.960,68.000
0.051,0.020,0.013,19.650,246686.469,8.842,68.000
0.052,0.016,0.013,20.839,256627.000,7.780,68.000
0.047,0.001,0.009,19.835,218134.906,3.243,68.000
0.050,0.001,0.020,22.025,166916.719,2.438,68.000
0.049,0.008,0.011,21.009,256652.344,7.703,68.000
0.056,0.001,0.015,24.020,122468.961,1.134,68.000
0.050,0.014,0.012,21.681,232016.000,8.426,68.000
0.049,0.027,0.010,22.570,281771.281,4.236,68.000
0.052,0.001,0.015,22.333,248475.531,4.162,68.000
0.052,0.026,0.013,23.770,243325.062,9.206,68.000
0.052,0.009,0.013,20.326,226284.750,7.532,68.000
0.049,0.000,0.005,25.810,41362.852,0.234,68.000
0.052,0.010,0.013,20.821,222841.531,7.838,68.000
0.045,0.001,0.019,22.106,229404.844,3.872,68.000
0.041,0.001,0.012,21.205,159591.875,1.643,68.000
0.052,0.001,0.020,22.674,150282.594,1.805,68.000
0.051,0.012,0.010,21.155,267173.250,7.600,68.000
0.049,0.011,0.012,22.003,238580.594,8.208,68.000
0.052,0.002,0.010,19.447,274735.812,5.964,68.000
0.051,0.018,0.011,22.621,228000.188,6.732,68.000
0.051,0.019,0.013,18.992,263935.344,8.798,68.000
0.051,0.011,0.012,21.516,235584.219,8.387,68.000
0.049,0.005,0.013,18.935,213565.875,6.361,68.000
0.050,0.024,0.012,21.493,269709.062,7.316,68.000
0.051,0.023,0.011,21.196,250638.875,5.351,68.000
0.045,0.000,0.007,24.303,20265.750,-1.002,68.000
0.050,0.002,0.015,21.369,250311.625,4.609,68.000
0.051,0.021,0.010,21.573,253415.156,5.161,68.000
0.048,0.008,0.011,20.510,248187.625,7.043,68.000
0.058,0.001,0.017,20.319,152716.312,1.312,68.000
0.098,0.012,0.013,23.023,170853.719,4.994,68.000
0.050,0.006,0.010,18.652,283222.406,6.046,68.000
0.049,0.001,0.020,22.396,143140.219,2.176,68.000
0.052,0.005,0.012,19.098,270353.719,6.542,68.000
0.054,0.000,0.009,23.173,17842.789,1.091,68.000
0.050,0.025,0.012,21.915,277235.844,7.245,68.000
0.050,0.015,0.010,22.103,212452.594,8.231,68.000
0.056,0.000,0.008,21.102,81498.086,1.213,68.000
0.054,0.001,0.016,25.437,102484.148,0.927,68.000
0.049,0.013,0.010,22.626,246744.281,7.780,68.000
0.048,0.026,0.014,20.816,298912.969,9.102,68.000
0.051,0.001,0.009,22.394,202740.094,3.010,68.000
0.052,0.014,0.012,21.179,228924.062,8.240,68.000
0.048,0.006,0.013,19.723,209198.812,6.741,68.000
0.054,0.001,0.008,23.467,189055.375,2.247,68.000
0.054,0.001,0.003,22.491,100521.711,2.473,68.000
0.050,0.001,0.003,22.843,130555.961,1.826,68.000
0.098,0.011,0.013,21.473,180909.406,5.046,68.000
0.043,0.001,0.019,20.379,205869.625,3.471,68.000
0.048,0.025,0.013,20.503,294250.125,8.382,68.000
0.050,0.002,0.014,19.163,240995.844,5.968,68.000
0.057,0.000,0.017,21.023,-16270.281,0.773,68.000
0.050,0.001,0.012,22.141,247212.781,5.486,68.000
0.047,0.000,0.002,23.003,3761.664,-0.548,68.000
0.050,0.007,0.010,18.992,269442.969,7.308,68.000
0.043,0.000,0.009,23.332,-15974.977,-0.565,68.000
0.002,0.012,0.012,21.146,171240.438,7.257,68.000
0.049,0.015,0.010,22.405,212041.688,8.357,68.000
0.060,0.001,0.014,18.115,182657.375,1.760,68.000
0.052,0.008,0.010,18.935,283606.625,7.126,68.000
0.048,0.002,0.013,21.987,210941.438,6.004,68.000
0.049,0.015,0.014,19.950,252251.375,8.724,68.000
0.051,0.017,0.014,18.913,269119.281,7.806,68.000
0.048,0.004,0.011,20.837,235771.656,6.015,68.000
0.052,0.002,0.011,19.566,275731.438,5.919,68.000
0.059,0.001,0.011,20.192,224348.562,1.457,68.000
0.057,0.001,0.016,22.320,148428.438,1.708,68.000
0.051,0.000,0.011,29.429,-4835.508,1.763,68.000
0.042,0.001,0.009,20.655,162628.562,1.554,68.000
0.051,0.001,0.017,24.537,225183.438,3.372,68.000
0.052,0.001,0.010,25.983,135199.125,2.847,68.000
0.042,0.000,0.007,20.976,24165.547,2.259,68.000
0.050,0.019,0.013,19.880,259038.438,9.119,68.000
0.048,0.001,0.010,21.794,152212.500,3.496,68.000
0.050,0.022,0.013,20.315,262557.625,9.118,68.000
0.053,0.002,0.017,21.975,261458.469,3.669,68.000
0.043,0.001,0.014,20.821,197653.719,2.949,68.000
0.049,0.003,0.012,20.260,241008.781,6.358,68.000
0.040,0.000,0.010,22.172,-34452.000,-0.447,68.000
0.056,0.000,0.014,26.140,33980.367,0.467,68.000
0.050,0.010,0.011,21.366,259090.375,8.103,68.000
0.052,0.008,0.013,19.547,225793.812,6.936,68.000
0.050,0.023,0.012,21.340,261671.688,7.548,68.000
0.047,0.000,0.015,29.580,4273.859,1.612,68.000
0.050,0.026,0.014,21.911,281740.125,9.579,68.000
0.051,0.003,0.013,18.987,251888.406,6.270,68.000
0.058,0.000,0.010,22.822,123718.664,0.176,68.000
0.045,0.000,0.016,27.971,26441.766,-1.067,68.000
0.049,0.023,0.013,20.767,275432.094,8.803,68.000
0.051,0.001,0.013,27.431,153202.594,2.681,68.000
0.042,0.000,0.007,23.293,62838.414,0.183,68.000
0.043,0.001,0.020,19.724,201846.625,3.653,68.000
0.048,0.001,0.005,21.987,179733.062,2.541,68.000
0.050,0.012,0.010,21.669,259955.250,7.687,68.000
0.050,0.017,0.014,19.638,268625.500,7.940,68.000
0.050,0.001,0.001,23.201,4023.352,-0.047,68.000
0.048,0.001,0.011,23.770,164092.688,3.992,68.000
0.055,0.001,0.021,20.708,139168.750,1.300,68.000
0.052,0.025,0.012,23.290,244512.438,8.353,68.000
0.061,0.001,0.011,18.840,216782.688,1.452,68.000
0.042,0.000,0.006,23.776,55367.742,-0.508,68.000
0.044,0.001,0.019,21.768,196192.938,2.956,68.000
0.054,0.001,0.013,26.068,177576.344,2.559,68.000
0.052,0.003,0.012,18.788,266631.094,6.148,68.000
0.045,0.002,0.009,19.119,225821.406,3.966,68.000
0.042,0.001,0.015,17.802,206050.250,3.711,68.000
0.046,0.000,0.018,26.603,42596.758,0.031,68.000
0.049,0.020,0.010,20.358,262878.594,7.250,68.000
0.049,0.007,0.012,21.231,244589.969,8.252,68.000
0.047,0.001,0.007,20.016,210459.969,2.742,68.000
0.059,0.001,0.012,20.672,208736.125,1.442,68.000
0.052,0.027,0.013,25.656,183829.562,7.474,68.000
0.049,0.009,0.013,20.379,234498.156,7.111,68.000
0.049,0.002,0.010,19.389,256298.031,5.524,68.000
0.050,0.014,0.014,19.928,254969.594,7.931,68.000
0.041,0.001,0.013,20.743,185034.812,2.657,68.000
0.050,0.006,0.009,18.605,284878.969,5.754,68.000
0.043,0.000,0.011,26.709,-25037.531,-1.056,68.000
0.044,0.000,0.020,22.778,-21193.320,1.989,68.000
0.056,0.001,0.013,22.765,241230.750,3.045,68.000
0.048,0.016,0.012,22.138,218622.250,8.726,68.000
0.050,0.001,0.018,24.041,204832.219,2.842,68.000
0.051,0.011,0.014,19.509,231749.750,6.967,68.000
0.052,0.001,0.006,23.250,129822.648,1.712,68.000
0.057,0.000,0.007,21.470,-31722.898,2.017,68.000
0.050,0.001,0.011,22.759,230469.969,5.028,68.000
0.042,0.000,0.012,26.863,-12366.211,1.137,68.000
0.049,0.001,0.019,22.248,216520.656,3.340,68.000
0.048,0.020,0.011,20.298,258531.438,8.011,68.000
0.001,0.011,0.012,20.725,186264.406,6.548,68.000
0.047,0.001,0.006,23.626,143412.812,1.532,68.000
0.044,0.001,0.018,23.557,129335.836,1.141,68.000
0.052,0.022,0.012,22.783,223284.750,7.744,68.000
0.039,0.001,0.013,20.069,155174.469,1.442,68.000
0.052,0.011,0.011,20.440,264923.406,7.837,68.000
0.050,0.019,0.010,21.835,247997.906,6.602,68.000
0.051,0.011,0.013,21.477,228233.781,8.090,68.000
0.039,0.001,0.012,24.044,57308.164,-0.473,68.000
0.048,0.009,0.013,21.280,223361.875,6.332,68.000
0.048,0.016,0.012,21.700,224900.500,8.838,68.000
0.049,0.012,0.013,21.163,239227.031,7.685,68.000
0.049,0.001,0.020,21.717,201108.750,2.955,68.000
0.046,0.001,0.007,21.746,169571.781,2.163,68.000
0.058,0.001,0.007,20.698,156674.562,1.338,68.000
0.055,0.000,0.013,26.634,-11779.289,2.132,68.000
0.057,0.001,0.013,21.456,253642.219,3.232,68.000
0.050,0.023,0.014,20.053,272251.938,9.293,68.000
0.098,0.013,0.013,22.897,172398.188,6.396,68.000
0.049,0.024,0.013,20.519,282435.000,8.949,68.000
0.049,0.005,0.012,20.594,239601.000,6.673,68.000
0.050,0.009,0.011,21.860,244357.438,8.467,68.000
0.052,0.007,0.014,18.948,212253.500,6.025,68.000
0.057,0.001,0.008,23.250,89796.414,1.701,68.000
0.050,0.014,0.013,21.300,245562.125,8.232,68.000
0.051,0.005,0.014,17.363,228601.469,5.854,68.000
0.049,0.003,0.010,19.448,272411.906,5.682,68.000
0.044,0.001,0.020,21.223,200855.562,3.301,68.000
0.050,0.006,0.012,20.755,261067.500,7.385,68.000
0.050,0.001,0.019,22.792,215307.156,3.201,68.000
0.057,0.001,0.004,22.490,109183.867,3.550,68.000
0.045,0.001,0.016,21.470,242974.250,3.775,68.000
0.049,0.023,0.014,20.046,282820.938,9.314,68.000
0.042,0.001,0.007,23.043,97561.102,0.675,68.000
0.049,0.004,0.013,19.702,219811.000,6.339,68.000
0.048,0.026,0.012,21.199,290819.906,6.949,68.000
0.049,0.003,0.014,18.056,229368.906,6.016,68.000
0.050,0.005,0.009,18.475,288043.250,5.412,68.000
0.052,0.007,0.010,18.382,276048.562,6.985,68.000
0.057,0.001,0.010,21.161,222389.812,1.728,68.000
0.051,0.005,0.011,19.140,276504.094,7.041,68.000
0.051,0.026,0.011,21.861,245987.281,6.520,68.000
0.052,0.013,0.010,21.141,262207.062,7.550,68.000
0.052,0.000,0.002,24.189,-81596.344,-0.181,68.000
0.053,0.001,0.007,21.969,184187.062,2.307,68.000
0.048,0.001,0.006,22.426,176338.438,2.364,68.000
0.053,0.001,0.015,25.143,174141.625,2.390,68.000
0.049,0.025,0.013,21.572,279620.406,8.626,68.000
0.044,0.000,0.020,23.023,-20976.156,0.945,68.000
0.051,0.008,0.013,20.686,238132.750,8.011,68.000
0.098,0.012,0.011,16.858,212890.812,8.718,68.000
0.050,0.022,0.010,20.478,265129.094,5.122,68.000
0.046,0.001,0.008,21.539,163935.781,2.251,68.000
0.049,0.001,0.012,27.657,105318.648,3.121,68.000
0.048,0.009,0.012,22.395,225528.812,7.390,68.000
0.052,0.002,0.010,19.360,274636.500,6.008,68.000
0.048,0.007,0.014,18.360,218100.031,6.374,68.000
0.051,0.007,0.012,19.593,259936.000,7.848,68.000
0.043,0.000,0.011,25.945,-8868.273,1.446,68.000
0.049,0.006,0.013,20.079,224034.469,7.102,68.000
0.049,0.010,0.011,21.896,250492.625,8.290,68.000
0.054,0.000,0.010,26.558,58453.539,2.849,68.000
0.048,0.001,0.005,22.360,171248.875,2.494,68.000
0.055,0.000,0.019,21.442,49081.727,1.385,68.000
0.052,0.000,0.019,25.953,56642.180,-0.352,68.000
0.052,0.012,0.012,21.245,233005.031,8.571,68.000
0.052,0.007,0.013,19.298,231147.938,6.947,68.000
0.059,0.000,0.012,18.553,-13388.305,2.083,68.000
0.045,0.001,0.007,20.492,201829.781,2.211,68.000
0.050,0.007,0.011,20.646,262253.594,7.929,68.000
0.100,0.012,0.013,20.484,-69770.250,8.500,68.000
0.057,0.000,0.014,20.188,-1231.516,2.297,68.000
0.050,0.025,0.013,22.140,269162.750,8.924,68.000
0.097,0.012,0.012,19.134,206311.312,7.710,68.000
0.051,0.013,0.013,21.167,231907.906,8.768,68.000
0.098,0.011,0.011,16.901,218454.656,8.111,68.000
0.055,0.002,0.011,21.971,262195.219,4.479,68.000
0.039,0.000,0.012,22.454,-51598.773,1.868,68.000
0.056,0.001,0.012,22.245,263478.812,3.632,68.000
0.060,0.001,0.011,20.418,181088.938,1.060,68.000
0.051,0.002,0.006,20.920,180882.219,2.525,68.000
0.049,0.019,0.013,19.772,268371.219,9.528,68.000
0.047,0.002,0.013,21.703,205704.469,5.854,68.000
0.047,0.001,0.013,24.401,207482.281,4.635,68.000
0.050,0.018,0.013,21.392,244358.562,9.346,68.000
0.048,0.015,0.013,21.192,232874.625,8.843,68.000
0.002,0.011,0.013,21.175,113312.211,7.280,68.000
0.045,0.002,0.012,20.757,220754.594,5.443,68.000
0.048,0.000,0.020,23.938,45346.195,-0.718,68.000
0.043,0.001,0.009,23.471,51962.773,-0.058,68.000
0.002,0.012,0.014,20.848,122753.852,7.780,68.000
0.046,0.001,0.009,22.644,130464.508,2.777,68.000
0.049,0.008,0.012,21.832,245179.031,8.144,68.000
0.041,0.001,0.007,20.143,192968.062,2.518,68.000
0.049,0.000,0.019,25.556,58652.211,0.295,68.000
0.049,0.006,0.013,18.087,216537.312,6.580,68.000
0.042,0.001,0.012,23.792,106468.445,1.524,68.000
0.043,0.000,0.019,22.201,-21093.750,-0.695,68.000
0.049,0.024,0.010,19.184,275594.344,5.494,68.000
0.049,0.018,0.011,21.699,226804.938,7.376,68.000
0.042,0.001,0.007,21.083,179024.812,1.632,68.000
0.050,0.005,0.014,17.215,225611.438,6.243,68.000
0.051,0.007,0.010,18.330,278691.156,6.950,68.000
0.048,0.007,0.013,19.724,213153.625,6.481,68.000
0.049,0.012,0.011,22.170,248641.906,8.310,68.000
0.049,0.019,0.010,21.050,249360.125,7.148,68.000
0.100,0.011,0.012,18.377,-23776.852,9.485,68.000
0.042,0.000,0.013,26.417,-75468.977,-2.703,68.000
0.044,0.001,0.017,22.523,162031.094,1.751,68.000
0.049,0.010,0.011,21.984,248845.656,8.229,68.000
0.050,0.008,0.014,19.424,224119.188,6.336,68.000
0.058,0.000,0.013,20.969,-6044.242,-0.532,68.000
0.056,0.000,0.017,24.263,46830.961,0.581,68.000
0.051,0.000,0.018,24.673,120028.414,0.917,68.000
0.051,0.023,0.012,22.301,244707.656,7.513,68.000
0.052,0.021,0.012,22.773,219361.656,7.131,68.000
0.052,0.000,0.005,24.157,-49879.668,-0.064,68.000
0.052,0.008,0.010,18.887,271970.062,7.609,68.000
0.041,0.000,0.013,26.020,-17584.594,-1.616,68.000
0.059,0.000,0.013,22.880,45974.852,0.174,68.000
0.047,0.001,0.011,20.058,250622.688,6.014,68.000
0.048,0.001,0.004,22.071,163432.531,1.959,68.000
0.050,0.017,0.014,18.489,266402.469,7.682,68.000
0.043,0.001,0.015,20.270,215770.000,3.052,68.000
0.050,0.027,0.010,19.102,280395.188,5.481,68.000
0.045,0.000,0.015,30.600,-44870.754,0.387,68.000
0.050,0.001,0.019,23.094,194159.656,2.630,68.000
0.051,0.006,0.012,19.827,256279.688,7.536,68.000
0.043,0.001,0.004,22.415,182010.156,1.390,68.000
0.048,0.022,0.011,19.428,278320.500,7.177,68.000
0.053,0.001,0.022,23.137,32036.352,-0.512,68.000
0.051,0.000,0.008,21.802,-27429.344,1.490,68.000
0.002,0.012,0.012,20.958,174498.469,7.381,68.000
0.052,0.000,0.021,23.502,-3796.609,-0.566,68.000
0.049,0.026,0.014,21.501,293066.500,9.393,68.000
